claim,url,date,content,renderedContent,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,username,displayname,description,rawDescription,descriptionUrls,verified,created,followersCount,friendsCount,statusesCount,favouritesCount,listedCount,mediaCount,location,protected,linkUrl,linkTcourl,profileImageUrl,profileBannerUrl,label,user_id
European Parliament resolution distorts the history of World War II,https://twitter.com/laperlaneranera/status/1204778877358419968,2019-12-11 15:04:02+00:00,Putin: si continua a distorcere la storia della Seconda Guerra Mondiale: https://t.co/HWPlYpcpa0,Putin: si continua a distorcere la storia della Seconda Guerra Mondiale: it.sputniknews.com/politica/20191…,1204778877358419968,1.0,3.0,6.0,0.0,1.20477887735842e+18,it,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['https://it.sputniknews.com/politica/201912118399047-putin-si-continua-a-distorcere-la-storia-della-seconda-guerra-mondiale/?utm_source=push&utm_medium=browser_notification&utm_campaign=sputnik_it'],['https://t.co/HWPlYpcpa0'],,,,,,,,,,laperlaneranera,Laperlaneranera,"Una vera giustizia, senza politici e caste, un mondo libero dall'egoismo e dal profitto.","Una vera giustizia, senza politici e caste, un mondo libero dall'egoismo e dal profitto.",,False,2016-09-15 16:58:03+00:00,19518.0,18418.0,108009.0,203068.0,28.0,4683.0,Paradiso Terrestre. Sicilia,False,,,https://pbs.twimg.com/profile_images/832257705926676482/y3fsJ1XJ_normal.jpg,https://pbs.twimg.com/profile_banners/776465110856589312/1487260610,,776465110856589312
"NATO and the ""deep state"" are pursuing a war-preparation policy and hinder cooperation between Trump and Putin",https://twitter.com/Wolf_Zonen/status/1209648794838732800,2019-12-25 01:35:21+00:00,"@artemi_ecrit https://t.co/75pUPRAxgm
Mit dem Ersten Weltkrieg gegen Deutschland wurde die alliierte Planung für den Kontinent evident: Ausschaltung eines eigenständig agierenden Deutschland und Ausschaltung eines eigenständig agierenden Russlands bei gleichzeitiger Vernichtung beider Staaten.","@artemi_ecrit de.sputniknews.com/kommentare/201…
Mit dem Ersten Weltkrieg gegen Deutschland wurde die alliierte Planung für den Kontinent evident: Ausschaltung eines eigenständig agierenden Deutschland und Ausschaltung eines eigenständig agierenden Russlands bei gleichzeitiger Vernichtung beider Staaten.",1209648794838732800,1.0,1.0,0.0,0.0,1.2096468385104978e+18,de,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://de.sputniknews.com/kommentare/20191210326107930-nato-wimmer-kommentar/'],['https://t.co/75pUPRAxgm'],,,1.2096468385104978e+18,https://twitter.com/artemi_ecrit,"[User(username='artemi_ecrit', id=1189660560343863300, displayname='Artemi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,Wolf_Zonen,Zone,"„Politik ist die Unterhaltungsabteilung der Rüstungsindustrie.“ ―Frank Zappa
weder Links noch Rechts sondern für die VERNUNFT!!!","„Politik ist die Unterhaltungsabteilung der Rüstungsindustrie.“ ―Frank Zappa
weder Links noch Rechts sondern für die VERNUNFT!!!",,False,2017-03-29 08:06:53+00:00,257.0,62.0,46075.0,18847.0,0.0,1363.0,,False,,,https://pbs.twimg.com/profile_images/847015794764664832/qAoT8Alr_normal.jpg,https://pbs.twimg.com/profile_banners/846997071903252482/1491834404,,846997071903252480
"NATO and the ""deep state"" are pursuing a war-preparation policy and hinder cooperation between Trump and Putin",https://twitter.com/LandolfThore/status/1205789067566309376,2019-12-14 09:58:10+00:00,"Blutroter Himmel für Nato-Weihnachten 2019 – Lauter die Panzermotoren nicht dröhnen

https://t.co/5r3voDdLtk","Blutroter Himmel für Nato-Weihnachten 2019 – Lauter die Panzermotoren nicht dröhnen

de.sputniknews.com/kommentare/201…",1205789067566309376,0.0,0.0,0.0,0.0,1.2057890675663094e+18,de,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://de.sputniknews.com/kommentare/20191210326107930-nato-wimmer-kommentar/'],['https://t.co/5r3voDdLtk'],,,,,,,,,,LandolfThore,Thore Landolf,"Das Leben ist doch so gesehen....nur ein kurzes Zeitgeschehen.
Was wir wissen,ist ein Tropfen,was wir nicht wissen,ein Ozean.","Das Leben ist doch so gesehen....nur ein kurzes Zeitgeschehen.
Was wir wissen,ist ein Tropfen,was wir nicht wissen,ein Ozean.",,False,2019-02-04 09:56:34+00:00,1277.0,1297.0,43688.0,65206.0,12.0,2943.0,,False,,,https://pbs.twimg.com/profile_images/1092403501412610048/WRkY81dp_normal.jpg,https://pbs.twimg.com/profile_banners/1092361259054481413/1549285834,,1092361259054481408
"NATO and the ""deep state"" are pursuing a war-preparation policy and hinder cooperation between Trump and Putin",https://twitter.com/GerdSeltmann/status/1204479454090813442,2019-12-10 19:14:14+00:00,Blutroter Himmel für Nato-Weihnachten 2019 – Lauter die Panzermotoren nicht dröhnen https://t.co/RBRclLHopm,Blutroter Himmel für Nato-Weihnachten 2019 – Lauter die Panzermotoren nicht dröhnen de.sputniknews.com/kommentare/201…,1204479454090813440,0.0,0.0,0.0,0.0,1.2044794540908134e+18,de,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://de.sputniknews.com/kommentare/20191210326107930-nato-wimmer-kommentar/'],['https://t.co/RBRclLHopm'],,,,,,,,,,GerdSeltmann,GerdSeltmann,,,,False,2012-11-25 10:12:42+00:00,380.0,254.0,82220.0,7521.0,39.0,9023.0,"Sachsen, Deutschland",False,,,https://pbs.twimg.com/profile_images/1363057258561683460/z5TEONU9_normal.jpg,https://pbs.twimg.com/profile_banners/969778508/1613813132,,969778508
"NATO and the ""deep state"" are pursuing a war-preparation policy and hinder cooperation between Trump and Putin",https://twitter.com/ralph_sorge/status/1204436556762750976,2019-12-10 16:23:47+00:00,"https://t.co/eWHHevEPSz
Der Jetzigen BRD Regierung,der Jetzigen EU Spitze,der Nato und den  USA Altkriegstreibern,traue ich den 3.Weltkrieg zu!
Oder Irrre ich mich! So wie AKK droht gegen Russland?🤔🤔🤔","de.sputniknews.com/kommentare/201…
Der Jetzigen BRD Regierung,der Jetzigen EU Spitze,der Nato und den  USA Altkriegstreibern,traue ich den 3.Weltkrieg zu!
Oder Irrre ich mich! So wie AKK droht gegen Russland?🤔🤔🤔",1204436556762750976,0.0,0.0,0.0,0.0,1.204436556762751e+18,de,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://de.sputniknews.com/kommentare/20191210326107930-nato-wimmer-kommentar/'],['https://t.co/eWHHevEPSz'],,,,,,,,,,ralph_sorge,Ralph Peter,"Mag,Frieden,Menschlichkeit,Mit u. Nebeneinander,ohne Agressivität,Extremismus,Egal vom Wehn!Mag Nicht,Idelogien,Politikerdie Nicht aus Geschichte Gelernt haben!","Mag,Frieden,Menschlichkeit,Mit u. Nebeneinander,ohne Agressivität,Extremismus,Egal vom Wehn!Mag Nicht,Idelogien,Politikerdie Nicht aus Geschichte Gelernt haben!",,False,2017-03-23 18:59:33+00:00,431.0,504.0,43720.0,71.0,1.0,4063.0,,False,,,https://pbs.twimg.com/profile_images/1342556939558014976/FW1Rj2Lk_normal.jpg,https://pbs.twimg.com/profile_banners/844986996594540546/1608925300,,844986996594540544
"NATO and the ""deep state"" are pursuing a war-preparation policy and hinder cooperation between Trump and Putin",https://twitter.com/KUNSTLEBENCOM/status/1204415809889525768,2019-12-10 15:01:20+00:00,Blutroter Himmel für Nato-Weihnachten 2019 – Lauter die Panzermotoren nicht dröhnen https://t.co/517APX7LVK https://t.co/2Wms7n72G8,Blutroter Himmel für Nato-Weihnachten 2019 – Lauter die Panzermotoren nicht dröhnen de.sputniknews.com/kommentare/201… https://t.co/2Wms7n72G8,1204415809889525760,0.0,0.0,0.0,0.0,1.2044158098895258e+18,de,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://de.sputniknews.com/kommentare/20191210326107930-nato-wimmer-kommentar/'],['https://t.co/517APX7LVK'],,,,,,,,,,KUNSTLEBENCOM,Orfeu de SantaTeresa,"The unique ART website for your art.
In this gallery artists perform exhibitions today","The unique ART website for your art.
In this gallery artists perform exhibitions today",,False,2010-09-21 16:40:06+00:00,1385.0,5002.0,52682.0,1.0,10.0,6200.0,Germany,False,http://www.kunst-leben.com/,http://t.co/PpmHYloq3p,https://pbs.twimg.com/profile_images/946016145798287361/RBlOME8Z_normal.jpg,https://pbs.twimg.com/profile_banners/193358505/1398681007,,193358505
"NATO and the ""deep state"" are pursuing a war-preparation policy and hinder cooperation between Trump and Putin",https://twitter.com/hjgdigital2/status/1204378702831898625,2019-12-10 12:33:53+00:00,"""Mit dem Ersten Weltkrieg gegen Deutschland wurde die alliierte Planung für den Kontinent evident: ""
Blutroter Himmel für Nato-Weihnachten 2019 – Lauter die Panzermotoren nicht dröhnen: https://t.co/Ek9tZkjnzT via @de_sputnik","""Mit dem Ersten Weltkrieg gegen Deutschland wurde die alliierte Planung für den Kontinent evident: ""
Blutroter Himmel für Nato-Weihnachten 2019 – Lauter die Panzermotoren nicht dröhnen: de.sputniknews.com/kommentare/201… via @de_sputnik",1204378702831898624,0.0,0.0,0.0,0.0,1.2043787028318986e+18,de,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['https://de.sputniknews.com/kommentare/20191210326107930-nato-wimmer-kommentar/?utm_source=push&utm_medium=browser_notification&utm_campaign=sputnik_de'],['https://t.co/Ek9tZkjnzT'],,,,,"[User(username='de_sputnik', id=253026595, displayname='Sputnik Deutschland', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,hjgdigital2,Hans-Jürgen Grasse,,,,False,2016-09-26 14:39:07+00:00,5.0,27.0,5916.0,43.0,0.0,947.0,,False,,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,780416415648063488
"NATO and the ""deep state"" are pursuing a war-preparation policy and hinder cooperation between Trump and Putin",https://twitter.com/nowa24/status/1204373660544491520,2019-12-10 12:13:51+00:00,Blutroter Himmel für Nato-Weihnachten 2019 – Lauter die Panzermotoren nicht dröhnen: https://t.co/rzckyYnliW via @de_sputnik,Blutroter Himmel für Nato-Weihnachten 2019 – Lauter die Panzermotoren nicht dröhnen: de.sputniknews.com/kommentare/201… via @de_sputnik,1204373660544491520,0.0,0.0,0.0,0.0,1.2043736605444915e+18,de,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['https://de.sputniknews.com/kommentare/20191210326107930-nato-wimmer-kommentar/?utm_source=push&utm_medium=browser_notification&utm_campaign=sputnik_de'],['https://t.co/rzckyYnliW'],,,,,"[User(username='de_sputnik', id=253026595, displayname='Sputnik Deutschland', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,nowa24,Norbert Warnke,,,,False,2009-03-13 21:10:29+00:00,148.0,76.0,36447.0,5.0,12.0,1864.0,,False,http://www.nowa.de,https://t.co/RFUHrouzY8,https://pbs.twimg.com/profile_images/1113030858078908416/PI3IEATe_normal.png,https://pbs.twimg.com/profile_banners/24254900/1366662739,,24254900
Aim of UN resolution on militarisation of Crimea was to interrupt the Normandy summit,https://twitter.com/rkh5a/status/1204159050134544384,2019-12-09 22:01:04+00:00,"Россия оценила принятие Генассамблеей ООН резолюции Украины по Крыму
 https://t.co/Pg4Oyyw5IV","Россия оценила принятие Генассамблеей ООН резолюции Украины по Крыму
 iz.ru/952522/2019-12…",1204159050134544384,0.0,0.0,0.0,0.0,1.2041590501345444e+18,ru,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['https://iz.ru/952522/2019-12-09/rossiia-otcenila-priniatie-genassambleei-oon-rezoliutcii-ukrainy-po-krymu'],['https://t.co/Pg4Oyyw5IV'],,,,,,,,,,rkh5a,ТамаЯ Короновирус,"Пишу в твиттер ради удовольствия
Пишу с абщипками так что извеняй но могу и матерком","Пишу в твиттер ради удовольствия
Пишу с абщипками так что извеняй но могу и матерком",,False,2019-08-04 19:25:03+00:00,358.0,332.0,53621.0,15695.0,4.0,5082.0,Вся Россия,False,,,https://pbs.twimg.com/profile_images/1473250702411677705/dH-ivr4F_normal.jpg,https://pbs.twimg.com/profile_banners/1158096527430160384/1568963826,,1158096527430160384
Aim of UN resolution on militarisation of Crimea was to interrupt the Normandy summit,https://twitter.com/izvestia_ru/status/1204153748068749312,2019-12-09 21:40:00+00:00,Россия оценила принятие Генассамблеей ООН резолюции Украины по Крыму: https://t.co/1ByiBhQr03 https://t.co/2kbsZI1CDo,Россия оценила принятие Генассамблеей ООН резолюции Украины по Крыму: iz.ru/952522/2019-12… https://t.co/2kbsZI1CDo,1204153748068749312,0.0,2.0,2.0,0.0,1.2041537480687493e+18,ru,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,['https://iz.ru/952522/2019-12-09/rossiia-otcenila-priniatie-genassambleei-oon-rezoliutcii-ukrainy-po-krymu'],['https://t.co/1ByiBhQr03'],,,,,,,,,,izvestia_ru,Известия,"Официальный микроблог IZ.RU - новостного интернет-портала МИЦ «Известия». Больше, чем газета! Быстрее, чем телевидение!

t.me/izvestia","Официальный микроблог https://t.co/HYdlyQqlIn - новостного интернет-портала МИЦ «Известия». Больше, чем газета! Быстрее, чем телевидение!

https://t.co/IojljljBcG","[{'text': 'IZ.RU', 'url': 'http://IZ.RU', 'tcourl': 'https://t.co/HYdlyQqlIn', 'indices': (22, 45)}, {'text': 't.me/izvestia', 'url': 'http://t.me/izvestia', 'tcourl': 'https://t.co/IojljljBcG', 'indices': (139, 162)}]",True,2010-11-08 14:56:11+00:00,310407.0,14.0,287992.0,1190.0,1790.0,192847.0,,False,http://www.iz.ru,https://t.co/vL11CaAzsP,https://pbs.twimg.com/profile_images/1480440666618486785/-MJZebbE_normal.jpg,https://pbs.twimg.com/profile_banners/213297787/1641799287,,213297787
Aim of UN resolution on militarisation of Crimea was to interrupt the Normandy summit,https://twitter.com/hiranotakasi/status/1204161572211478530,2019-12-09 22:11:05+00:00,"国連のロシア代表部第一次席、今日のクリミア軍事化決議採択につき「ウクライナは意図的に投票日とパリの会談の日をぶつけてきた」「投票は建設的な議論の妨害」と発言。タス通信。
https://t.co/Jxve6wrp5t

※またまたぁ。だーれが９月に検討されてた４国会談開催をここまで延期させたんだか。","国連のロシア代表部第一次席、今日のクリミア軍事化決議採択につき「ウクライナは意図的に投票日とパリの会談の日をぶつけてきた」「投票は建設的な議論の妨害」と発言。タス通信。
tass.ru/politika/73042…

※またまたぁ。だーれが９月に検討されてた４国会談開催をここまで延期させたんだか。",1204161572211478528,1.0,2.0,0.0,0.0,1.2041615722114785e+18,ja,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,['https://tass.ru/politika/7304245'],['https://t.co/Jxve6wrp5t'],,,,,,,,,,hiranotakasi,Hirano Takashi / 平野高志,ウクルインフォルム(@ukrinform_jp)編集者。『ウクライナ・ファンブック』販売中。Ukraїner(@ukrainer_ja)ボランティア。クリミア語勉強中。ツイートは個人の見解です。hiranotakaci📧gmail.com Editor in Ukrinform,ウクルインフォルム(@ukrinform_jp)編集者。『ウクライナ・ファンブック』販売中。Ukraїner(@ukrainer_ja)ボランティア。クリミア語勉強中。ツイートは個人の見解です。hiranotakaci📧https://t.co/dNNsoYwXO3 Editor in Ukrinform,"[{'text': 'gmail.com', 'url': 'http://gmail.com', 'tcourl': 'https://t.co/dNNsoYwXO3', 'indices': (110, 133)}]",False,2013-01-30 17:41:16+00:00,4676.0,943.0,22565.0,21609.0,169.0,2141.0,ウクライナ、キーウ,False,,,https://pbs.twimg.com/profile_images/969734573205569536/4X195k1r_normal.jpg,https://pbs.twimg.com/profile_banners/1134724520/1581501285,,1134724520
WADA's decision to exclude Russia from major sports events is anti-Russian hysteria,https://twitter.com/selfish2globe/status/1204449823925121024,2019-12-10 17:16:30+00:00,"@MrxFFM @dw_deutsch Und das stellen Sie fest? Aufgrund welcher Kompetenz und Tatsachen?
Offensichtlich sind Sie der Propaganda erlegen, die den Splitter im Auge des Anderen zu erkennen glaubt, aber nicht den Balken im eigenen.
Was Willkür ist, können Sie hier nachlesen.
 https://t.co/q3W25lnf1v","@MrxFFM @dw_deutsch Und das stellen Sie fest? Aufgrund welcher Kompetenz und Tatsachen?
Offensichtlich sind Sie der Propaganda erlegen, die den Splitter im Auge des Anderen zu erkennen glaubt, aber nicht den Balken im eigenen.
Was Willkür ist, können Sie hier nachlesen.
 de.sputniknews.com/sport/20191210…",1204449823925121024,0.0,0.0,0.0,0.0,1.204334941628035e+18,de,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://de.sputniknews.com/sport/20191210326106528-russland-sportler-wada-putin/'],['https://t.co/q3W25lnf1v'],,,1204399372311678976,https://twitter.com/MrxFFM,"[User(username='MrxFFM', id=319306373, displayname='MrxFFM', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='dw_deutsch', id=6027992, displayname='DW Deutsch', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,,,,selfish2globe,puffer2u,,,,False,2008-09-18 20:47:22+00:00,163.0,600.0,35949.0,26954.0,20.0,633.0,,False,,,https://pbs.twimg.com/profile_images/511714930727587840/vWYSXjEG_normal.png,https://pbs.twimg.com/profile_banners/16352958/1408225730,,16352958
